,CensusTract,price,sqrtft,bed,bath,type,lng,lat,x,y,geoid,field_1,pop2010,UrbanType,hpi2score,economic,education,housing,healthcareaccess,neighborhood,pollution,transportation,social,insured,uncrowded,homeownership,automobile,commute,inpreschool,inhighschool,bachelorsed,employed,abovepoverty,income,retail,parkaccess,treecanopy,alcoffsale,voting,ownsevere,rentsevere,houserepair,twoparents,supermkts,ozone,pm25,dieselpm,h20contam,LEB,white_pct,asian_pct
581,6073015000,1510,750,1,1,apartment,-117.000618,32.784215,0.322712,0.252325,14000US06073015000,538,6193,urban_area,0.448964434,0.06179942,0.685203879,-0.212652201,0.312534187,0.106951177,0.081770338,0.11647816,0.338036593,83.2,96,29.7,96.1,6.953428202,93.1,100,33.2,68.5,72.36881115,61759,2.843540015,66.47828,4.2650049,58.74374294,74.53699015,12.7388535,17.4386921,95.41984733,77.04426107,84.26039636,0.044311971,11.21,22.28,341.9901067,79.8985984,62.1762502,5.66867568
582,6073015000,1805,1040,2,2,apartment,-117.00079,32.783349,0.32254,0.251459,14000US06073015000,548,6193,urban_area,0.448964434,0.06179942,0.685203879,-0.212652201,0.312534187,0.106951177,0.081770338,0.11647816,0.338036593,83.2,96,29.7,96.1,6.953428202,93.1,100,33.2,68.5,72.36881115,61759,2.843540015,66.47828,4.2650049,58.74374294,74.53699015,12.7388535,17.4386921,95.41984733,77.04426107,84.26039636,0.044311971,11.21,22.28,341.9901067,79.8985984,62.1762502,5.66867568
583,6073015000,2240,1100,3,2,apartment,-117.000124,32.784803,0.323206,0.252913,14000US06073015000,606,6193,urban_area,0.448964434,0.06179942,0.685203879,-0.212652201,0.312534187,0.106951177,0.081770338,0.11647816,0.338036593,83.2,96,29.7,96.1,6.953428202,93.1,100,33.2,68.5,72.36881115,61759,2.843540015,66.47828,4.2650049,58.74374294,74.53699015,12.7388535,17.4386921,95.41984733,77.04426107,84.26039636,0.044311971,11.21,22.28,341.9901067,79.8985984,62.1762502,5.66867568
584,6073015000,2643,1369,3,2,apartment,-117.0189,32.7835,0.30443,0.25161,14000US06073015000,710,6193,urban_area,0.448964434,0.06179942,0.685203879,-0.212652201,0.312534187,0.106951177,0.081770338,0.11647816,0.338036593,83.2,96,29.7,96.1,6.953428202,93.1,100,33.2,68.5,72.36881115,61759,2.843540015,66.47828,4.2650049,58.74374294,74.53699015,12.7388535,17.4386921,95.41984733,77.04426107,84.26039636,0.044311971,11.21,22.28,341.9901067,79.8985984,62.1762502,5.66867568
585,6073015000,1510,750,1,1,apartment,-117.002772,32.785671,0.320558,0.253781,14000US06073015000,843,6193,urban_area,0.448964434,0.06179942,0.685203879,-0.212652201,0.312534187,0.106951177,0.081770338,0.11647816,0.338036593,83.2,96,29.7,96.1,6.953428202,93.1,100,33.2,68.5,72.36881115,61759,2.843540015,66.47828,4.2650049,58.74374294,74.53699015,12.7388535,17.4386921,95.41984733,77.04426107,84.26039636,0.044311971,11.21,22.28,341.9901067,79.8985984,62.1762502,5.66867568
586,6073015000,1805,1672,3,2,house,-117.0189,32.7835,0.30443,0.25161,14000US06073015000,868,6193,urban_area,0.448964434,0.06179942,0.685203879,-0.212652201,0.312534187,0.106951177,0.081770338,0.11647816,0.338036593,83.2,96,29.7,96.1,6.953428202,93.1,100,33.2,68.5,72.36881115,61759,2.843540015,66.47828,4.2650049,58.74374294,74.53699015,12.7388535,17.4386921,95.41984733,77.04426107,84.26039636,0.044311971,11.21,22.28,341.9901067,79.8985984,62.1762502,5.66867568
587,6073015100,1900,602,1,1,apartment,-117.003052,32.78677,0.320278,0.25488,14000US06073015100,157,4769,urban_area,0.44897346,0.423928025,0.415127896,0.431514055,0.394967086,-0.236387563,0.188195771,0.062468461,0.873397675,84.2,97.2,51.9,96.7,4.873803307,69.7,100,34.5,73.3,78.37837838,69333,0.510776053,100,3.4007879,44.99895156,80.2693012,8.040201005,20.32967033,99.73684211,84.07643312,14.6750961,0.044311971,11.21,17.03532516,314.1378029,78.84225948,71.05708245,4.207188161
588,6073015100,2095,987,2,1.5,apartment,-116.994713,32.785156,0.328617,0.253266,14000US06073015100,333,4769,urban_area,0.44897346,0.423928025,0.415127896,0.431514055,0.394967086,-0.236387563,0.188195771,0.062468461,0.873397675,84.2,97.2,51.9,96.7,4.873803307,69.7,100,34.5,73.3,78.37837838,69333,0.510776053,100,3.4007879,44.99895156,80.2693012,8.040201005,20.32967033,99.73684211,84.07643312,14.6750961,0.044311971,11.21,17.03532516,314.1378029,78.84225948,71.05708245,4.207188161
589,6073015100,2095,987,2,1.5,apartment,-116.994713,32.785156,0.328617,0.253266,14000US06073015100,429,4769,urban_area,0.44897346,0.423928025,0.415127896,0.431514055,0.394967086,-0.236387563,0.188195771,0.062468461,0.873397675,84.2,97.2,51.9,96.7,4.873803307,69.7,100,34.5,73.3,78.37837838,69333,0.510776053,100,3.4007879,44.99895156,80.2693012,8.040201005,20.32967033,99.73684211,84.07643312,14.6750961,0.044311971,11.21,17.03532516,314.1378029,78.84225948,71.05708245,4.207188161
590,6073015100,2380,962,2,2,apartment,-117.003052,32.78677,0.320278,0.25488,14000US06073015100,753,4769,urban_area,0.44897346,0.423928025,0.415127896,0.431514055,0.394967086,-0.236387563,0.188195771,0.062468461,0.873397675,84.2,97.2,51.9,96.7,4.873803307,69.7,100,34.5,73.3,78.37837838,69333,0.510776053,100,3.4007879,44.99895156,80.2693012,8.040201005,20.32967033,99.73684211,84.07643312,14.6750961,0.044311971,11.21,17.03532516,314.1378029,78.84225948,71.05708245,4.207188161
591,6073015100,2095,987,2,1.5,apartment,-116.994713,32.785156,0.328617,0.253266,14000US06073015100,779,4769,urban_area,0.44897346,0.423928025,0.415127896,0.431514055,0.394967086,-0.236387563,0.188195771,0.062468461,0.873397675,84.2,97.2,51.9,96.7,4.873803307,69.7,100,34.5,73.3,78.37837838,69333,0.510776053,100,3.4007879,44.99895156,80.2693012,8.040201005,20.32967033,99.73684211,84.07643312,14.6750961,0.044311971,11.21,17.03532516,314.1378029,78.84225948,71.05708245,4.207188161
592,6073015501,1395,700,1,1,apartment,-116.862351,32.814312,0.460979,0.282422,14000US06073015501,474,4955,urban_area,0.450971168,0.205467488,0.201691177,0.640394725,0.353750636,-0.305679917,0.264165838,0.068368701,0.911180362,83.7,98.1,84,99,1.890941073,70.4,100,20.8,70.4,72.85628623,67857,0.029305983,52.02825,5.5804386,89.40464178,79.82320194,10,15.68627451,98.38274933,85.58558559,4.84E-07,0.047908481,11.21,3.734766428,349.685125,76.23737319,81.04205901,0
593,6073015501,1395,700,1,1,apartment,-116.862351,32.814312,0.460979,0.282422,14000US06073015501,494,4955,urban_area,0.450971168,0.205467488,0.201691177,0.640394725,0.353750636,-0.305679917,0.264165838,0.068368701,0.911180362,83.7,98.1,84,99,1.890941073,70.4,100,20.8,70.4,72.85628623,67857,0.029305983,52.02825,5.5804386,89.40464178,79.82320194,10,15.68627451,98.38274933,85.58558559,4.84E-07,0.047908481,11.21,3.734766428,349.685125,76.23737319,81.04205901,0
594,6073015704,1475,950,2,1,apartment,-116.932428,32.791514,0.390902,0.259624,14000US06073015704,736,4024,urban_area,0.452829156,-0.536389377,-0.084878222,-0.419911586,0.09820865,-0.338051542,0.302668248,-0.096656915,-0.398727431,80.6,83.8,43.9,93.6,5.352266521,56.1,100,14.1,71,43.29456444,40577,1.854527027,38.7674,2.2138971,12.20178926,66.97040141,18.33333333,37.32394366,100,66.9829222,98.12032982,0.046178296,11.21,6.354890407,314.1378029,77.54091303,54.32222501,3.232272613
595,6073015704,1550,950,2,1,apartment,-116.932297,32.791401,0.391033,0.259511,14000US06073015704,776,4024,urban_area,0.452829156,-0.536389377,-0.084878222,-0.419911586,0.09820865,-0.338051542,0.302668248,-0.096656915,-0.398727431,80.6,83.8,43.9,93.6,5.352266521,56.1,100,14.1,71,43.29456444,40577,1.854527027,38.7674,2.2138971,12.20178926,66.97040141,18.33333333,37.32394366,100,66.9829222,98.12032982,0.046178296,11.21,6.354890407,314.1378029,77.54091303,54.32222501,3.232272613
596,6073015802,1300,690,1,1,apartment,-116.953667,32.789322,0.369663,0.257432,14000US06073015802,588,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
597,6073015802,1300,690,1,1,apartment,-116.953667,32.789322,0.369663,0.257432,14000US06073015802,593,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
598,6073015802,1300,690,1,1,apartment,-116.953667,32.789322,0.369663,0.257432,14000US06073015802,594,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
599,6073015802,1495,825,2,1,apartment,-116.964798,32.788315,0.358532,0.256425,14000US06073015802,789,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
600,6073015802,1495,657,1,1,apartment,-116.956079,32.79021,0.367251,0.25832,14000US06073015802,840,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
601,6073015802,1495,657,1,1,apartment,-116.956079,32.79021,0.367251,0.25832,14000US06073015802,849,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
602,6073015802,1495,657,1,1,apartment,-116.956079,32.79021,0.367251,0.25832,14000US06073015802,855,4673,urban_area,0.453487237,-1.557091015,-0.672093664,-1.149438751,-0.68490389,-0.556894157,0.228754791,-0.110451912,-0.66425823,71.1,84.9,18.2,87.2,13.71386212,10.6,100,12.8,50.3,35.78545686,31250,3.030652798,19.66617,2.7212531,15.83565162,64.66932296,12,43.10344828,93.26241135,62.84965035,68.40295521,0.046178296,11.21,11.2920976,314.1378029,69.91861349,52.67507612,3.066550674
603,6073015901,1430,594,1,1,apartment,-116.9665,32.7928,0.35683,0.26091,14000US06073015901,603,3450,urban_area,0.453665251,-1.374693724,-0.444554123,-0.614409032,-1.072338515,-0.583726169,0.232073385,-0.434159308,-0.873621077,66.4,75.1,8.2,85.2,8.843537415,34.1,100,8.8,60.1,22.05800335,34119,6.489913118,78.89855,2.710852,0,57.35080058,4.705882353,39.08045977,100,66.14447346,6.09E-07,0.046178296,11.21,11.07042499,314.1378029,74.23912258,31.34110787,4.314868805
604,6073015901,1355,594,1,1,apartment,-116.9665,32.7928,0.35683,0.26091,14000US06073015901,977,3450,urban_area,0.453665251,-1.374693724,-0.444554123,-0.614409032,-1.072338515,-0.583726169,0.232073385,-0.434159308,-0.873621077,66.4,75.1,8.2,85.2,8.843537415,34.1,100,8.8,60.1,22.05800335,34119,6.489913118,78.89855,2.710852,0,57.35080058,4.705882353,39.08045977,100,66.14447346,6.09E-07,0.046178296,11.21,11.07042499,314.1378029,74.23912258,31.34110787,4.314868805
605,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,134,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
606,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,137,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
607,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,152,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
608,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,179,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
609,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,183,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
610,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,225,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
611,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,226,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
612,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,231,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
613,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,359,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
614,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,365,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
615,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,367,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
616,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,369,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
617,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,371,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
618,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,375,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
619,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,566,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
620,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,575,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
621,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,579,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
622,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,585,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
623,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,587,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
624,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,595,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
625,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,602,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
626,6073015902,1375,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,607,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
627,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,611,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
628,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,781,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
629,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,818,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
630,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,847,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
631,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,848,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
632,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,867,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
633,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,985,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
634,6073015902,1350,728,1,1,house,-116.966584,32.783354,0.356746,0.251464,14000US06073015902,986,5220,urban_area,0.453773973,-0.852932098,-0.413264688,-0.600012112,-0.305712555,-0.456855096,0.277500876,-0.302134185,0.2975691,75.7,82.9,35.4,91.3,3.659123736,52.7,96.1,11.3,61.4,48.40093604,37740,0.742380959,100,2.482628,10.13409962,66.27155172,22.14285714,37.39130435,100,85.83834335,15.61889554,0.044311971,11.21,11.07,314.1378029,78.64413001,50.90029042,2.575024201
